0.000000,0.000000,-0.000000,0.000000,-0.004852,0.000000,-0.000000,-0.000000,0.000000,0.000000,|0.000000,-0.000000,0.000000,0.000000,0.000046,0.000000,-0.000000,0.000000,-0.000000,-0.000000,
0.000000,-0.000000,0.000000,0.000000,-0.004203,0.000000,-0.000000,0.000000,0.000000,-0.000000,|-0.000000,0.000000,-0.000000,-0.000000,0.000137,-0.000000,0.000000,-0.000001,-0.000000,0.000000,
-0.000000,0.000000,-0.000000,0.000000,0.007613,-0.000000,-0.000000,0.000000,0.000000,0.000000,|-0.000000,-0.000000,-0.000000,-0.000000,-0.000168,-0.000000,0.000000,-0.000000,-0.000000,0.000000,
0.000000,-0.000000,-0.000000,0.000000,0.002214,-0.000000,-0.000000,-0.000000,0.000000,-0.000000,|0.000000,0.000000,0.000000,0.000000,0.000118,-0.000000,-0.000000,0.000000,0.000000,-0.000000,
0.000000,0.000000,-0.000000,0.000000,-0.007061,0.000000,-0.000000,0.000000,0.000000,-0.000000,|-0.000000,0.000000,-0.000000,0.000000,0.000054,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,
-0.000000,0.000000,0.000000,0.000000,-0.010414,-0.000000,-0.000000,-0.000000,0.000000,0.000000,|-0.000000,-0.000000,-0.000000,0.000000,-0.000095,-0.000000,0.000000,-0.000000,-0.000000,0.000000,
-0.000000,0.000000,0.000000,0.000000,0.000474,0.000000,-0.000000,-0.000000,0.000000,0.000000,|0.000000,-0.000000,0.000000,-0.000000,0.000108,0.000000,0.000000,-0.000000,0.000000,-0.000000,
0.000000,0.000000,0.000000,0.000000,0.004352,0.000000,-0.000000,0.000000,0.000000,0.000000,|0.000000,0.000000,-0.000000,0.000000,0.000040,-0.000000,-0.000000,0.000000,0.000000,0.000000,
-0.000000,-0.000000,-0.000000,0.000000,-0.001992,-0.000000,-0.000000,0.000000,0.000000,-0.000000,|0.000000,0.000000,-0.000000,0.000000,0.000099,-0.000000,0.000000,0.000000,0.000000,0.000000,
-0.000000,-0.000000,-0.000000,0.000000,0.000005,-0.000000,0.000000,-0.000000,0.000000,0.000000,|0.000000,0.000000,0.000000,0.000000,0.000100,0.000000,0.000000,-0.000000,-0.000000,-0.000000,
0.000000,0.000000,-0.000000,0.000000,0.000841,0.000000,-0.000000,-0.000000,0.000000,0.000000,|-0.000000,-0.000000,0.000000,-0.000000,-0.000001,0.000000,0.000000,-0.000000,-0.000000,0.000000,
-0.000000,0.000000,-0.000000,0.000000,-0.000719,0.000000,0.000000,0.000000,0.000000,0.000000,|-0.000000,-0.000000,-0.000000,-0.000000,0.000075,0.000000,-0.000000,0.000000,0.000000,0.000000,
-0.000000,-0.000000,0.000000,0.000000,0.001064,-0.000000,0.000000,-0.000000,-0.000000,-0.000000,|-0.000000,-0.000000,-0.000000,-0.000000,0.000071,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,
-0.000000,-0.000000,-0.000000,-0.000000,0.000109,-0.000000,0.000000,-0.000000,0.000000,0.000000,|-0.000000,0.000000,-0.000000,-0.000000,-0.000019,-0.000000,0.000000,0.000000,-0.000000,0.000000,
0.000000,-0.000000,0.000000,-0.000000,-0.000486,0.000000,-0.000000,0.000000,0.000000,0.000000,|-0.000000,0.000000,-0.000000,-0.000000,0.000109,-0.000000,0.000000,0.000000,-0.000000,0.000000,
-0.000000,0.000000,0.000000,-0.000000,0.000226,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,|-0.000000,0.000000,0.000000,-0.000000,0.000106,-0.000000,-0.000000,0.000000,-0.000000,0.000000,
0.000000,-0.000000,0.000000,-0.000000,0.000344,-0.000000,-0.000000,-0.000000,0.000000,0.000000,|-0.000000,0.000000,-0.000000,-0.000000,-0.000108,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,
0.000000,-0.000000,-0.000000,-0.000000,-0.000540,0.000000,0.000000,0.000000,-0.000000,-0.000000,|-0.000000,0.000000,-0.000000,-0.000000,-0.000175,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,
-0.000000,0.000000,-0.000000,0.000000,0.000067,-0.000000,0.000000,-0.000000,-0.000000,-0.000000,|-0.000000,0.000000,-0.000000,-0.000000,-0.000038,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000239,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,|-0.000000,-0.000000,-0.000000,-0.000000,0.000023,-0.000000,0.000000,-0.000000,-0.000000,0.000000,
-0.000000,-0.000000,-0.000000,-0.000000,-0.000138,0.000000,-0.000000,-0.000000,0.000000,-0.000000,|0.000000,0.000000,-0.000000,-0.000000,0.000029,0.000000,0.000000,0.000000,-0.000000,0.000000,
-0.000000,-0.000000,-0.000000,-0.000000,0.000328,0.000000,0.000000,-0.000000,0.000000,0.000000,|-0.000000,0.000000,-0.000000,-0.000000,-0.000073,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,
0.000000,0.000000,0.000000,-0.000000,-0.000138,-0.000000,0.000000,-0.000000,0.000000,-0.000000,|0.000000,-0.000000,-0.000000,-0.000000,-0.000019,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,
0.000000,0.000000,-0.000000,0.000000,0.000045,0.000000,0.000000,-0.000000,0.000000,-0.000000,|-0.000000,-0.000000,-0.000000,-0.000000,-0.000019,0.000000,0.000000,0.000000,-0.000000,-0.000000,
-0.000000,0.000000,0.000000,0.000000,0.000033,-0.000000,-0.000000,-0.000000,0.000000,0.000000,|-0.000000,0.000000,-0.000000,-0.000000,0.000013,0.000000,0.000000,0.000000,-0.000000,0.000000,
-0.000000,-0.000000,-0.000000,0.000000,-0.000020,-0.000000,-0.000000,0.000000,0.000000,-0.000000,|-0.000000,0.000000,-0.000000,-0.000000,0.000025,-0.000000,0.000000,-0.000000,-0.000000,0.000000,
-0.000000,0.000000,0.000000,0.000000,-0.000010,0.000000,-0.000000,-0.000000,0.000000,-0.000000,|-0.000000,0.000000,-0.000000,-0.000000,0.000015,0.000000,0.000000,-0.000000,-0.000000,-0.000000,
0.000000,0.000000,-0.000000,-0.000000,0.000011,-0.000000,-0.000000,0.000000,-0.000000,0.000000,|-0.000000,0.000000,-0.000000,-0.000000,0.000001,-0.000000,-0.000000,0.000000,-0.000000,0.000000,
0.000000,-0.000000,-0.000000,0.000000,0.000004,-0.000000,-0.000000,-0.000000,0.000000,0.000000,|-0.000000,-0.000000,-0.000000,-0.000000,-0.000006,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,
-0.000000,0.000000,-0.000000,-0.000000,-0.000003,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,|-0.000000,0.000000,0.000000,-0.000000,-0.000001,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,
0.000000,0.000000,0.000000,0.000000,-0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,|-0.000000,-0.000000,0.000000,-0.000000,0.000002,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,
-0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,|0.000000,-0.000000,0.000000,0.000000,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,-0.000000,0.000001,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,|-0.000000,-0.000000,0.000000,-0.000000,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,-0.000000,0.000000,0.000001,0.000000,-0.000000,0.000000,-0.000000,0.000000,|-0.000000,0.000000,-0.000000,-0.000000,-0.000001,-0.000000,0.000000,-0.000000,0.000000,-0.000000,
-0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,|-0.000000,0.000000,0.000000,-0.000000,0.000002,-0.000000,-0.000000,0.000000,0.000000,-0.000000,
-0.000000,-0.000000,0.000000,-0.000000,0.000001,0.000000,0.000000,0.000000,-0.000000,-0.000000,|-0.000000,-0.000000,-0.000000,-0.000000,-0.000001,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,
0.000000,0.000000,0.000000,0.000000,0.000001,-0.000000,0.000000,-0.000000,0.000000,0.000000,|0.000000,0.000000,0.000000,-0.000000,0.000004,-0.000000,-0.000000,0.000000,0.000000,-0.000000,
-0.000000,-0.000000,0.000000,0.000000,-0.000001,0.000000,0.000000,-0.000000,-0.000000,-0.000000,|0.000000,-0.000000,0.000000,-0.000000,-0.000001,-0.000000,0.000000,0.000000,0.000000,-0.000000,
0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,|-0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,
-0.000000,0.000000,-0.000000,-0.000000,0.000001,0.000000,0.000000,-0.000000,0.000000,0.000000,|0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,
-0.000000,-0.000000,0.000000,0.000000,-0.000001,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,|-0.000000,0.000000,0.000000,0.000000,-0.000001,-0.000000,-0.000000,0.000000,0.000000,0.000000,
-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,|-0.000000,0.000000,-0.000000,-0.000000,0.000001,-0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,|0.000000,-0.000000,0.000000,-0.000000,-0.000001,-0.000000,-0.000000,0.000000,0.000000,-0.000000,
-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,|-0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,
0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,|0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,
-0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,|-0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,
-0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000,|-0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,
-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,|0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,
0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,|0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,
0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,|-0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,
-0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,|0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000,-0.000000,
-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,|0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,
0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,|-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,
-0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.000000,|0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,
-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,|-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,-0.000000,
-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,|-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,
-0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,|0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000,
-0.000000,-0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,|0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,
-0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,|-0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,
-0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,|0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,-0.000000,
0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000,|0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000,
-0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,|0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,|-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,
-0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,|-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000,
-0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,|0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,
-0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.000000,|-0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,
0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,|-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,
-0.000000,-0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,|-0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,
-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.000000,|0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,
0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,|-0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,
-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,|0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,
-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,|-0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,
0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,|0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,
-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,|0.000000,-0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,
-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000,|-0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,
-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,|-0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,
-0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,|0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,
-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000,|0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,
-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,|-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,
0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,|0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,
